ID_Caso,Repositorio,CWE,Origem,Modelo_LLM,Tipo_Prompt,Gabarito,Status_Semgrep,Classificacao_Semgrep,Veredito_LLM,Classificacao_LLM,Tempo_Execucao_s,Justificativa,Num_Locations,Ficha_CWE,Versao_Prompt,Hash_Catalogo,Tokens_Entrada,Tokens_Saida,Custo_USD
18ce5c27:CWE-665:false_positive,argoproj/argo-cd,CWE-665,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.03,"O código não apresenta uma vulnerabilidade real. A variável `resp` é usada para verificar o status da resposta HTTP, mas ela não é modificada após a inicialização. O uso de `resp.StatusCode` para verificar erros e retornar um valor vazio em caso de `http.StatusNotFound` é uma prática comum e segura.",4,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1079,90,0.00000000
18ce5c27:CWE-665:false_positive#1,argoproj/argo-cd,CWE-665,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.48,"O alerta é um FALSO POSITIVO porque a função `ctrl.stateCache.IterateHierarchyV2` não está sendo usada com uma estrutura de dados vazia. A variável `orphanedNodesMap` é inicializada corretamente e preenchida antes de ser iterada, conforme mostrado no código fornecido.",4,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,2123,90,0.00000000
18ce5c27:CWE-665:false_positive#2,argoproj/argo-cd,CWE-665,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.83,"O código não está iterando sobre um mapa vazio. A variável `repoRefs` é inicializada como um mapa vazio, mas logo após isso, a função `resolveReferencedSources` é chamada para preenchê-lo com valores. Se o mapa estivesse vazio, seria uma situação problemática, mas neste caso, ele sempre será populado antes de ser iterado.",4,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1148,99,0.00000000
18ce5c27:CWE-665:false_positive#3,argoproj/argo-cd,CWE-665,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.04,"A variável `r` é inicializada dentro do loop for antes de ser usada. Ela não é modificada em nenhum ponto entre a inicialização e o uso, então não há risco de um nil dereference.",4,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1013,65,0.00000000
18ce5c27:CWE-667:false_positive,argoproj/argo-cd,CWE-667,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.53,"O uso de defer t.writeLock.Unlock() logo após o Lock garante que o mutex seja liberado em todos os caminhos de retorno, incluindo o de erro. Portanto, não há risco de trava residual ou deadlock neste código.",1,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,973,69,0.00000000
18ce5c27:CWE-94:false_positive,argoproj/argo-cd,CWE-94,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.80,"O texto do comando é constante e não provém de entrada externa. A função 'command' cria um objeto 'exec.Cmd' com o caminho do executável e os argumentos fornecidos, mas esses valores são fixos no código e não são influenciados por dados de entrada do usuário.",6,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,939,82,0.00000000
18ce5c27:CWE-94:false_positive#1,argoproj/argo-cd,CWE-94,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.79,"O texto do comando é constante e não provém de entrada externa. A função `runCommand` espera um objeto `Command` que contém o comando a ser executado, mas este comando é passado como uma string fixa no código, não como uma entrada dinâmica proveniente de usuários ou outras fontes externas.",6,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1351,88,0.00000000
18ce5c27:CWE-94:false_positive#2,argoproj/argo-cd,CWE-94,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.74,"O texto do comando é constante e não vem da entrada externa. A função `exec.Command` está sendo usada para invocar um editor de texto, onde o nome do editor e seus argumentos são definidos em variáveis locais (`editor` e `editorArgs`). Esses valores não são obtidos da entrada do usuário, então não há risco de injeção de código.",6,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1066,100,0.00000000
18ce5c27:CWE-94:false_positive#3,argoproj/argo-cd,CWE-94,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),3.83,"O texto do comando é constante; a entrada externa entra apenas como dado. A função `exec.Command` não permite injeção de código, pois o texto do comando é fixo no código e os argumentos são passados separadamente.",6,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,833,68,0.00000000
18ce5c27:CWE-94:false_positive#4,argoproj/argo-cd,CWE-94,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.62,"O texto do comando é constante e não provém de entrada externa. A função `runGnuPGWrapper` recebe parâmetros fixos (`wrapper` e `args`) que são usados para construir o comando a ser executado, mas esses valores não são alterados ou interpolados dinamicamente com dados do usuário. Portanto, não há risco de injeção de código.",6,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,869,102,0.00000000
18ce5c27:CWE-94:false_positive#5,argoproj/argo-cd,CWE-94,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),6.36,"O código não está executando comandos de forma dinâmica que possam ser influenciados por entrada externa. Todos os comandos são construídos a partir de valores constantes ou variáveis controladas pelo sistema, e não de dados fornecidos pelo usuário.",6,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,3624,76,0.00000000
5e5c4b7d:CWE-1004:false_positive,argoproj/argo-cd,CWE-1004,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.63,"O cookie em questão é um token de logout, não um token de sessão. Como o token CSRF double-submit precisa ser lido pelo próprio front-end para ser reenviado em um header; não é segredo de sessão, então a ausência de HttpOnly é intencional e correta.",1,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1500,80,0.00000000
5e5c4b7d:CWE-115:false_positive,argoproj/argo-cd,CWE-115,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.50,"O código não apresenta uma vulnerabilidade devido à manipulação de cabeçalhos HTTP. A função `Director` do `ReverseProxy` está sendo usada para reescrever os cabeçalhos da solicitação, mas isso é um comportamento comum e seguro em proxies reversos. O uso de `req.Header.Del(",2,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,981,92,0.00000000
5e5c4b7d:CWE-115:false_positive#1,argoproj/argo-cd,CWE-115,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.60,"O alerta é um FALSO POSITIVO porque a chamada para `proxy.Director` não está sendo usada de forma que possa levar à interpretação incorreta de entrada. A função `decorateDirector` é aplicada ao diretório, mas não há evidências de que isso cause uma reinterpretação inadequada da entrada.",2,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1152,92,0.00000000
5e5c4b7d:CWE-300:false_positive,argoproj/argo-cd,CWE-300,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.05,A entrada para o gRPC server não é controlada pelo usuário externo. Ela é determinada pela função `net.Listen(,1,fallback,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,945,126,0.00000000
5e5c4b7d:CWE-319:false_positive,argoproj/argo-cd,CWE-319,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.77,"O código configura um cliente HTTP que desabilita a verificação de certificados TLS (`InsecureSkipVerify: true`). No entanto, isso é feito apenas quando o parâmetro `insecure` é verdadeiro. Isso sugere que esta configuração é usada para fins de depuração ou em ambientes controlados onde a segurança não é uma prioridade crítica. O uso desta configuração em um contexto específico (por exemplo, em desenvolvimento ou teste) e com o reconhecimento explícito do risco associado pode ser considerado aceitável, desde que seja monitorado e revisado regularmente.",23,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1015,152,0.00000000
5e5c4b7d:CWE-319:false_positive#1,argoproj/argo-cd,CWE-319,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.70,"O código desabilita a verificação de certificados TLS apenas quando o parâmetro 'insecure' é verdadeiro. Isso é considerado uma medida temporária para fins de depuração e não constitui uma vulnerabilidade real, pois os dados sensíveis (token) são enviados via HTTP apenas em casos específicos onde a segurança é comprometida por razões de teste ou desenvolvimento.",23,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1027,101,0.00000000
5e5c4b7d:CWE-319:false_positive#2,argoproj/argo-cd,CWE-319,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.14,"O código não envia dados sensíveis em texto claro. A função `http.ListenAndServe` é usada para iniciar um servidor HTTP, mas não há evidências de que os dados transmitidos pelo servidor sejam sensíveis ou que a comunicação esteja ocorrendo em texto claro.",23,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,909,76,0.00000000
5e5c4b7d:CWE-319:false_positive#3,argoproj/argo-cd,CWE-319,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.81,"O código não transmite informações sensíveis em texto claro. A função `apiclient.NewConnection` é usada para estabelecer uma conexão com o próprio servidor, que é segura porque a comunicação ocorre entre componentes internos do mesmo sistema e não via rede externa.",23,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1745,79,0.00000000
5e5c4b7d:CWE-319:false_positive#4,argoproj/argo-cd,CWE-319,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.37,O alerta é um FALSO POSITIVO porque a chamada `http.ListenAndServe` não está sendo usada para transmitir dados sensíveis. A função `NewCommand` configura um servidor HTTP que serve métricas e não envia dados sensíveis em texto claro.,23,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,2418,76,0.00000000
5e5c4b7d:CWE-319:false_positive#5,argoproj/argo-cd,CWE-319,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),7.04,"O código não está configurado para iniciar um servidor HTTP sem TLS. A variável `disableTLS` é usada para controlar se o TLS deve ser desabilitado, mas ela é inicializada como `false` e não há nenhum caminho no código que permita a execução de `http.ListenAndServe` sem TLS.",23,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,4139,86,0.00000000
5e5c4b7d:CWE-319:false_positive#20,argoproj/argo-cd,CWE-319,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.70,"O código não desabilita a verificação de certificados TLS/SSL. Em vez disso, ele verifica os certificados conforme configurado na estrutura `tlsConfig`. A linha que menciona 'InsecureSkipVerify' está condicional e só é ativada se `tlsConfig.StrictValidation` for falso. Caso contrário, o código usa certificados de raiz confiáveis. Portanto, não há desabilitação de verificação de TLS/SSL em uso.",23,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1173,118,0.00000000
5e5c4b7d:CWE-319:false_positive#21,argoproj/argo-cd,CWE-319,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.64,"O código não desabilita a verificação de certificados TLS/SSL. A flag 'redis-insecure-skip-tls-verify' é usada apenas para fins de depuração, conforme indicado no alerta. O código ainda configura um tls.Config com RootCAs e Certificates quando necessário, garantindo que a comunicação seja segura.",23,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,2377,92,0.00000000
5e5c4b7d:CWE-319:false_positive#22,argoproj/argo-cd,CWE-319,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),6.17,"O código configura uma conexão TLS com a opção `InsecureSkipVerify` definida como `true`, o que desativa a verificação do certificado TLS. No entanto, isso é feito de forma controlada e condicional, dependendo da configuração fornecida pelo parâmetro `tlsConfig`. A função verifica se `DisableTLS` está ativado ou se `StrictValidation` está desativado antes de configurar a opção `InsecureSkipVerify`. Isso sugere que esta configuração é usada para fins específicos, como em ambientes de desenvolvimento ou testes, onde a verificação do certificado não é necessária. Portanto, este código não constitui uma vulnerabilidade real.",23,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,964,173,0.00000000
5e5c4b7d:CWE-322:false_positive,argoproj/argo-cd,CWE-322,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.23,"A entrada 'repoURL' é uma string de entrada do usuário, mas o código verifica se a URL contém SSH antes de processar as credenciais SSH. Se não for uma URL SSH, o código não usa a função `ssh.InsecureIgnoreHostKey()`. Além disso, a verificação de host key é configurada apenas quando 'creds.insecure' é falso, garantindo que a verificação de host key esteja em vigor em produção.",1,fallback,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1396,113,0.00000000
5e5c4b7d:CWE-327:false_positive,argoproj/argo-cd,CWE-327,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.41,"O uso de TLS 1.2 como padrão em Go 1.22 já atende aos requisitos recomendados para a maioria dos aplicativos web, incluindo aqueles que lidam com dados sensíveis. A configuração atual do código não apresenta vulnerabilidades significativas relacionadas à segurança da comunicação.",14,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1021,88,0.00000000
5e5c4b7d:CWE-327:false_positive#1,argoproj/argo-cd,CWE-327,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.55,"O uso de TLS 1.2 como padrão em Go 1.22 já atende aos requisitos recomendados para a maioria dos aplicativos web, incluindo aqueles que lidam com credenciais e dados sensíveis. A configuração atual do código não apresenta vulnerabilidades significativas relacionadas à versão mínima do TLS.",14,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1033,94,0.00000000
